begin,open,close,high,low,value,volume,log_return
2015-06-15,72.03,71.8,72.27,70.6,7274644531.5,102080440,-0.010391503276018389
2015-06-16,71.56,73.5,73.8,70.96,7779486263.0,107571400,0.023400930164612577
2015-06-17,73.48,72.81,74.41,72.78,6403529451.6,86995650,-0.009432097812171289
2015-06-18,73.2,72.98,74.37,72.6,6720787262.8,91400010,0.0023321226016819207
2015-06-19,73.19,71.56,73.38,71.56,6700730988.3,92741580,-0.019649172367783168
2015-06-22,72.05,72.0,72.46,71.5,5356120485.2,74326940,0.006129860375536789
2015-06-23,72.3,72.01,72.37,71.5,3809342329.8,52938560,0.00013887924472015046
2015-06-24,72.1,71.98,72.5,71.35,4060868802.4,56452820,-0.000416695609890764
2015-06-25,71.95,71.42,72.24,71.42,3265686873.0,45477110,-0.007810360484582256
2015-06-26,71.39,70.6,71.47,70.4,6953857936.2,98330570,-0.011547797667106134
2015-06-29,69.18,70.2,70.97,69.03,5428842766.9,77616070,-0.005681833467430834
2015-06-30,70.2,72.35,72.5,70.05,7106462410.9,99473820,0.0301671420457274
2015-07-01,72.3,71.0,72.97,70.71,7270461370.3,101154440,-0.01883557603617742
2015-07-02,71.0,70.54,71.3,70.17,5916314910.6,83756690,-0.006499952233409388
2015-07-03,70.6,70.67,71.15,69.9,4139718738.8,58707530,0.0018412298948568776
2015-07-06,69.93,68.45,70.59,68.08,8574431815.2,123570110,-0.031917602968305085
2015-07-07,68.47,68.77,69.68,68.12,7142821094.7,103684770,0.004664051597286825
2015-07-08,68.51,67.73,68.94,66.5,10794926015.2,160173700,-0.015238390104932385
2015-07-09,68.17,69.35,69.38,67.7,5809055665.2,84780130,0.023636933534028074
2015-07-10,69.6,71.06,71.2,69.57,7681072909.1,108780680,0.02435844383204044
2015-07-13,70.75,72.94,72.94,70.75,16717328134.5,231581340,0.02611259478765308
2015-07-14,72.8,73.9,73.9,72.31,8068480978.9,110524300,0.013075642573622004
2015-07-15,73.78,74.0,74.0,72.96,5827909514.9,79249180,0.0013522652500135325
2015-07-16,74.0,74.21,74.39,73.53,4202661103.4,56795770,0.0028338187778723448
2015-07-17,74.19,75.52,75.73,73.57,6643082557.1,88937350,0.017498609855203066
2015-07-20,75.4,74.1,75.7,73.87,6673781777.6,89338110,-0.018981989535204094
2015-07-21,73.97,75.55,75.86,73.41,8145142561.9,108985690,0.0193791564167075
2015-07-22,75.22,74.6,75.97,74.5,7479462570.2,99433200,-0.012654181509033477
2015-07-23,74.61,72.7,74.69,72.51,6743238166.9,91626820,-0.025799122670241387
2015-07-24,72.51,70.45,72.57,70.25,9578703187.3,133887760,-0.03143814619478444
2015-07-27,70.4,68.48,70.45,67.35,14414520570.4,209986640,-0.028361506511202575
2015-07-28,68.21,69.55,70.73,67.4,12573228284.5,181247650,0.015504186535965254
2015-07-29,69.89,71.2,71.49,69.66,8739702987.3,123880080,0.023446900048478176
2015-07-30,71.37,72.2,72.79,70.91,7716334933.9,107101630,0.013947227480850552
2015-07-31,71.96,72.3,72.55,70.21,10953582462.7,153437500,0.0013840832659383333
2015-08-03,71.5,71.1,71.75,70.43,8354612356.3,117599820,-0.016736792355523864
2015-08-04,70.8,72.3,72.43,70.51,7139565312.9,99409330,0.016736792355523826
2015-08-05,72.62,73.49,74.14,72.33,8289256662.7,113008940,0.016325213376060806
2015-08-06,73.21,72.25,73.9,72.11,7468297854.7,102421110,-0.017017015548238264
2015-08-07,72.7,74.2,74.4,72.57,7754793149.1,105214340,0.026631823180793192
2015-08-10,74.2,75.16,75.17,73.5,6277893764.2,84327190,0.012855024371929672
2015-08-11,75.16,73.2,75.67,73.2,8453230352.5,113655080,-0.026423753577998615
2015-08-12,72.99,73.4,74.2,72.52,7258774851.6,98910440,0.0027285146532041358
2015-08-13,73.8,73.7,74.44,73.12,5705645038.8,77333790,0.004078863574821028
2015-08-14,73.65,74.43,74.86,73.27,5435991639.0,73226070,0.009856287176528375
2015-08-17,74.0,73.0,74.19,72.81,6916351474.4,94182540,-0.01939964522342824
