begin,open,close,high,low,value,volume,log_return
2021-03-30,601.52,599.61,602.01,599.61,16465698116.15,0,-0.002797903399045218
2021-03-31,599.83,600.12,600.83,599.62,24404095039.04,0,0.0008501913442525333
2021-04-01,600.28,599.31,601.37,599.31,29981067037.25,0,-0.0013506417600623586
2021-04-02,599.51,599.62,600.79,599.51,10319428405.4,0,0.0005171277837879799
2021-04-05,600.18,599.76,601.13,599.7,7127188447.59,0,0.0002334539522684674
2021-04-06,599.98,598.86,600.48,598.86,31438640919.94,0,-0.0015017272682565617
2021-04-07,598.92,594.69,598.92,594.63,27947577492.81,0,-0.006987586556320735
2021-04-08,594.96,594.94,596.14,594.94,22032706781.37,0,0.00042029875453743546
2021-04-09,595.27,593.94,596.08,593.9,25377127487.8,0,-0.001682255964995738
2021-04-12,594.28,595.14,595.94,594.24,8499114531.71,0,0.0020183678261861747
2021-04-13,595.19,595.25,596.54,595.16,12194106114.22,0,0.00018481338101476255
2021-04-14,595.38,601.01,601.4,595.38,49964619704.07,0,0.00963008796491799
2021-04-15,600.73,598.14,600.73,596.05,57261298592.33,0,-0.004786733069222615
2021-04-16,598.47,604.18,604.59,598.38,45523968045.68,0,0.01004732652005363
2021-04-19,604.57,601.93,605.24,601.69,21750281194.39,0,-0.0037310073046029333
2021-04-20,602.17,601.15,603.48,601.06,31531649086.9,0,-0.0012966720572003523
2021-04-21,601.46,602.1,602.27,601.38,28012982829.25,0,0.0015790570494840683
2021-04-22,602.27,603.93,603.93,602.27,25499450108.77,0,0.0030347527084443617
2021-04-23,604.15,604.38,605.27,604.15,48058141120.65,0,0.0007448420037982149
2021-04-26,604.75,605.43,605.82,604.75,13844271377.38,0,0.0017358101910888721
2021-04-27,605.61,604.2,606.02,604.13,11146037665.57,0,-0.0020336804211619933
